GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	O14944	EREG	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z0L5|ensembl:ENSRNOP00000003716	9606	Ensembl		EREG	protein	P
UniProtKB	O14944	EREG	involved_in	GO:0045840	positive regulation of mitotic nuclear division	ECO:0000250	ISS	PMID:9990076	UniProtKB:Q9Z0L5	9606	UniProt		EREG	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0000212	meiotic spindle organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0007052	mitotic spindle organization	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:894678|PANTHER:PTN000681967|SGD:S000006130|UniProtKB:E2RTQ7|UniProtKB:Q96GD4|WB:WBGene00000098|WB:WBGene00000099	9606	GO_Central		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0007052	mitotic spindle organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0007057	spindle assembly involved in female meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0007098	centrosome cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0007100	mitotic centrosome separation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0032465	regulation of cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000681967|PomBase:SPCC320.13c|SGD:S000006130|UniProtKB:E2RTQ7|UniProtKB:Q7YRC6|UniProtKB:Q96GD4	9606	GO_Central		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A0A8I3S724	9606	UniProt		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14965	AURKA	involved_in	GO:0051321	meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97477|ensembl:ENSMUSP00000028997	9606	Ensembl		AURKA,AIK,AIRK1,ARK1,AURA,AYK1,BTAK,IAK1,STK15,STK6	protein	P
UniProtKB	O14980	XPO1	involved_in	GO:0010824	regulation of centrosome duplication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P5F9|ensembl:ENSMUSP00000099933	9606	Ensembl		XPO1,CRM1	protein	P
UniProtKB	O15013	ARHGEF10	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002656965|UniProtKB:O15013	9606	GO_Central		ARHGEF10,KIAA0294	protein	P
UniProtKB	O15055	PER2	involved_in	GO:0051726	regulation of cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O54943	9606	UniProt		PER2,KIAA0347	protein	P
UniProtKB	O15066	KIF3B	involved_in	GO:0032467	positive regulation of cytokinesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZI07|ensembl:ENSRNOP00000013804	9606	Ensembl		KIF3B,KIAA0359	protein	P
UniProtKB	O15194	CTDSPL	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58465|ensembl:ENSMUSP00000072852	9606	Ensembl		CTDSPL,C3orf8,NIF1,NIFL,SCP3,YA22	protein	P
UniProtKB	O15297	PPM1D	involved_in	GO:0000086	G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QZ67|ensembl:ENSMUSP00000020835	9606	Ensembl		PPM1D,WIP1	protein	P
UniProtKB	O15355	PPM1G	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61074|ensembl:ENSMUSP00000031032	9606	Ensembl		PPM1G,PPM1C	protein	P
UniProtKB	O15360	FANCA	involved_in	GO:0007140	male meiotic nuclear division	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JL70|ensembl:ENSMUSP00000045217	9606	Ensembl		FANCA,FAA,FACA,FANCH	protein	P
UniProtKB	O15379	HDAC3	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88895|ensembl:ENSMUSP00000037981	9606	Ensembl		HDAC3	protein	P
UniProtKB	O15457	MSH4	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99MT2|ensembl:ENSMUSP00000005630	9606	Ensembl		MSH4	protein	P
UniProtKB	O15457	MSH4	involved_in	GO:0051321	meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99MT2|ensembl:ENSMUSP00000005630	9606	Ensembl		MSH4	protein	P
UniProtKB	O15520	FGF10	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35565|ensembl:ENSMUSP00000022246	9606	Ensembl		FGF10	protein	P
UniProtKB	O15520	FGF10	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35565|ensembl:ENSMUSP00000022246	9606	Ensembl		FGF10	protein	P
UniProtKB	O15520	FGF10	involved_in	GO:0045931	positive regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35565|ensembl:ENSMUSP00000022246	9606	Ensembl		FGF10	protein	P
UniProtKB	O43175	PHGDH	involved_in	GO:0070314	G1 to G0 transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61753|ensembl:ENSMUSP00000064755	9606	Ensembl		PHGDH,PGDH3	protein	P
UniProtKB	O43196	MSH5	involved_in	GO:0051026	chiasma assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000145508|TAIR:locus:2092404|UniProtKB:Q6L4V0|WB:WBGene00003421	9606	GO_Central		MSH5	protein	P
UniProtKB	O43264	ZW10	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0004643|PANTHER:PTN000258496|UniProtKB:O43264	9606	GO_Central		ZW10	protein	P
UniProtKB	O43303	CCP110	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0031191|PANTHER:PTN000340421|UniProtKB:O43303	9606	GO_Central		CCP110,CEP110,CP110,KIAA0419	protein	P
UniProtKB	O43318	MAP3K7	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P0C8E4|ensembl:ENSRNOP00000007654	9606	Ensembl		MAP3K7,TAK1	protein	P
UniProtKB	O43379	WDR62	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000522006|UniProtKB:O43379	9606	GO_Central		WDR62,C19orf14	protein	P
UniProtKB	O43379	WDR62	involved_in	GO:0046605	regulation of centrosome cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F1M5K2|ensembl:ENSRNOP00000061740	9606	Ensembl		WDR62,C19orf14	protein	P
UniProtKB	O43462	MBTPS2	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CHX6|ensembl:ENSMUSP00000059471	9606	Ensembl		MBTPS2,S2P	protein	P
UniProtKB	O43502	RAD51C	involved_in	GO:0007062	sister chromatid cohesion	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8R2J9	9606	UniProt		RAD51C,RAD51L2	protein	P
UniProtKB	O43502	RAD51C	involved_in	GO:0007066	female meiosis sister chromatid cohesion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924H5|ensembl:ENSMUSP00000007790	9606	Ensembl		RAD51C,RAD51L2	protein	P
UniProtKB	O43502	RAD51C	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2150020|PANTHER:PTN000534385|PomBase:SPAC3C7.03c|UniProtKB:Q8GXF0	9606	GO_Central		RAD51C,RAD51L2	protein	P
UniProtKB	O43502	RAD51C	involved_in	GO:0007131	reciprocal meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924H5|ensembl:ENSMUSP00000007790	9606	Ensembl		RAD51C,RAD51L2	protein	P
UniProtKB	O43502	RAD51C	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q924H5|ensembl:ENSMUSP00000007790	9606	Ensembl		RAD51C,RAD51L2	protein	P
UniProtKB	O43521	BCL2L11	involved_in	GO:0045787	positive regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54918|ensembl:ENSMUSP00000105970	9606	Ensembl		BCL2L11,BIM	protein	P
UniProtKB	O43566	RGS14	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97492|ensembl:ENSMUSP00000068731	9606	Ensembl		RGS14	protein	P
UniProtKB	O43566	RGS14	involved_in	GO:0007051	spindle organization	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1859709|PANTHER:PTN002914935|UniProtKB:O43566	9606	GO_Central		RGS14	protein	P
UniProtKB	O43566	RGS14	involved_in	GO:0007051	spindle organization	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97492|ensembl:ENSMUSP00000068731	9606	Ensembl		RGS14	protein	P
UniProtKB	O43566	RGS14	involved_in	GO:0007059	chromosome segregation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P97492	9606	UniProt		RGS14	protein	P
UniProtKB	O43566	RGS14	involved_in	GO:0007059	chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97492|ensembl:ENSMUSP00000068731	9606	Ensembl		RGS14	protein	P
UniProtKB	O43597	SPRY2	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QXV8|ensembl:ENSMUSP00000022709	9606	Ensembl		SPRY2	protein	P
UniProtKB	O43609	SPRY1	involved_in	GO:0000132	establishment of mitotic spindle orientation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QXV9|ensembl:ENSMUSP00000103742	9606	Ensembl		SPRY1	protein	P
UniProtKB	O43660	PLRG1	involved_in	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q922V4|ensembl:ENSMUSP00000114968	9606	Ensembl		PLRG1	protein	P
UniProtKB	O43670	ZNF207	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000575877|UniProtKB:O43670	9606	GO_Central		ZNF207,BUGZ	protein	P
UniProtKB	O43670	ZNF207	involved_in	GO:0008608	attachment of spindle microtubules to kinetochore	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000575877|UniProtKB:O43670	9606	GO_Central		ZNF207,BUGZ	protein	P
UniProtKB	O43670	ZNF207	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1340045|PANTHER:PTN000575877|UniProtKB:O43670	9606	GO_Central		ZNF207,BUGZ	protein	P
UniProtKB	O43670	ZNF207	involved_in	GO:0090307	mitotic spindle assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JMD0|ensembl:ENSMUSP00000054168	9606	Ensembl		ZNF207,BUGZ	protein	P
UniProtKB	O43683	BUB1	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0031696|FB:FBgn0263855|PANTHER:PTN000361607|PomBase:SPCC1322.12c|PomBase:SPCC1795.01c|SGD:S000003420|SGD:S000003550|TAIR:locus:2050977|UniProtKB:O43683|UniProtKB:O60566|WB:WBGene00004721	9606	GO_Central		BUB1,BUB1L	protein	P
UniProtKB	O43684	BUB3	involved_in	GO:0051983	regulation of chromosome segregation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WVA3|ensembl:ENSMUSP00000081547	9606	Ensembl		BUB3	protein	P
UniProtKB	O43768	ENSA	involved_in	GO:0000086	G2/M transition of mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7ZXH9	9606	UniProt		ENSA	protein	P
UniProtKB	O43768	ENSA	involved_in	GO:0000278	mitotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q7ZXH9	9606	UniProt		ENSA	protein	P
UniProtKB	O43781	DYRK3	involved_in	GO:1902751	positive regulation of cell cycle G2/M phase transition	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002780608|UniProtKB:O43781	9606	GO_Central		DYRK3	protein	P
UniProtKB	O43823	AKAP8	involved_in	GO:0007076	mitotic chromosome condensation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBR0|ensembl:ENSMUSP00000002699	9606	Ensembl		AKAP8,AKAP95	protein	P
UniProtKB	O43929	ORC4	involved_in	GO:0040038	polar body extrusion after meiotic divisions	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88708|ensembl:ENSMUSP00000028098	9606	Ensembl		ORC4,ORC4L	protein	P
UniProtKB	O60216	RAD21	involved_in	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61550|ensembl:ENSMUSP00000022927	9606	Ensembl		RAD21,HR21,KIAA0078,NXP1,SCC1	protein	P
UniProtKB	O60216	RAD21	involved_in	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61550|ensembl:ENSMUSP00000022927	9606	Ensembl		RAD21,HR21,KIAA0078,NXP1,SCC1	protein	P
UniProtKB	O60248	SOX15	involved_in	GO:0070318	positive regulation of G0 to G1 transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43267|ensembl:ENSMUSP00000048524	9606	Ensembl		SOX15,SOX12,SOX20,SOX26,SOX27	protein	P
UniProtKB	O60248	SOX15	involved_in	GO:0070318	positive regulation of G0 to G1 transition	ECO:0000250	ISS	PMID:17363903	UniProtKB:P43267	9606	BHF-UCL		SOX15,SOX12,SOX20,SOX26,SOX27	protein	P
UniProtKB	O60356	NUPR1	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1891834|PANTHER:PTN000425213|UniProtKB:O60356	9606	GO_Central		NUPR1,COM1	protein	P
UniProtKB	O60356	NUPR1	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTK0|ensembl:ENSMUSP00000032961	9606	Ensembl		NUPR1,COM1	protein	P
UniProtKB	O60477	BRINP1	involved_in	GO:0045930	negative regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q920P3|ensembl:ENSMUSP00000030036	9606	Ensembl		BRINP1,DBC1,DBCCR1,FAM5A,IB3089A	protein	P
UniProtKB	O60566	BUB1B	involved_in	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z1S0|ensembl:ENSMUSP00000037126	9606	Ensembl		BUB1B,BUBR1,MAD3L,SSK1	protein	P
UniProtKB	O60566	BUB1B	involved_in	GO:0007094	mitotic spindle assembly checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0031696|FB:FBgn0263855|PANTHER:PTN000361607|PomBase:SPCC1322.12c|PomBase:SPCC1795.01c|SGD:S000003420|SGD:S000003550|TAIR:locus:2050977|UniProtKB:O43683|UniProtKB:O60566|WB:WBGene00004721	9606	GO_Central		BUB1B,BUBR1,MAD3L,SSK1	protein	P
UniProtKB	O60671	RAD1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000093171|PomBase:SPAC1952.07|SGD:S000005895|UniProtKB:O60671|WB:WBGene00003417	9606	GO_Central		RAD1,REC1	protein	P
UniProtKB	O60671	RAD1	involved_in	GO:0051598	meiotic recombination checkpoint signaling	ECO:0000316	IGI	PMID:9716408	UniProtKB:P22193	9606	UniProt		RAD1,REC1	protein	P
UniProtKB	O60921	HUS1	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BQY8|ensembl:ENSMUSP00000020683	9606	Ensembl		HUS1	protein	P
UniProtKB	O60934	NBN	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0261530|MGI:MGI:1351625|PANTHER:PTN000255549|UniProtKB:O60934	9606	GO_Central		NBN,NBS,NBS1,P95	protein	P
UniProtKB	O60934	NBN	involved_in	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R207|ensembl:ENSMUSP00000029879	9606	Ensembl		NBN,NBS,NBS1,P95	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:0007141	male meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4G2	9606	UniProt		HSF2BP,MEILB2	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:0007141	male meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D4G2|ensembl:ENSMUSP00000157466	9606	Ensembl		HSF2BP,MEILB2	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:0007144	female meiosis I	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4G2	9606	UniProt		HSF2BP,MEILB2	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:0007144	female meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D4G2|ensembl:ENSMUSP00000157466	9606	Ensembl		HSF2BP,MEILB2	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:1990918	double-strand break repair involved in meiotic recombination	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4G2	9606	UniProt		HSF2BP,MEILB2	protein	P
UniProtKB	O75031	HSF2BP	involved_in	GO:1990918	double-strand break repair involved in meiotic recombination	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D4G2|ensembl:ENSMUSP00000157466	9606	Ensembl		HSF2BP,MEILB2	protein	P
UniProtKB	O75122	CLASP2	involved_in	GO:0040001	establishment of mitotic spindle localization	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0021760|PANTHER:PTN008577564|UniProtKB:Q7Z460|WB:WBGene00000549|WB:WBGene00013847|WB:WBGene00015580	9606	GO_Central		CLASP2,KIAA0627	protein	P
UniProtKB	O75154	RAB11FIP3	involved_in	GO:0032465	regulation of cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN001039242|UniProtKB:O75154|UniProtKB:Q86YS3	9606	GO_Central		RAB11FIP3,ARFO1,KIAA0665	protein	P
UniProtKB	O75293	GADD45B	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22339|ensembl:ENSMUSP00000015456	9606	Ensembl		GADD45B,MYD118	protein	P
UniProtKB	O75312	ZPR1	involved_in	GO:0042023	DNA endoreduplication	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62384	9606	UniProt		ZPR1,ZNF259	protein	P
UniProtKB	O75312	ZPR1	involved_in	GO:0042023	DNA endoreduplication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62384|ensembl:ENSMUSP00000117725	9606	Ensembl		ZPR1,ZNF259	protein	P
UniProtKB	O75344	FKBP6	involved_in	GO:0051321	meiotic cell cycle	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q91XW8	9606	UniProt		FKBP6,FKBP36	protein	P
UniProtKB	O75344	FKBP6	involved_in	GO:0051321	meiotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91XW8|ensembl:ENSMUSP00000043193	9606	Ensembl		FKBP6,FKBP36	protein	P
UniProtKB	O75414	NME6	involved_in	GO:0045839	negative regulation of mitotic nuclear division	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002930978|UniProtKB:O75414	9606	GO_Central		NME6	protein	P
UniProtKB	O75496	GMNN	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1927344|PANTHER:PTN000332476|UniProtKB:O75496	9606	GO_Central		GMNN	protein	P
UniProtKB	O75496	GMNN	involved_in	GO:0045786	negative regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88513|ensembl:ENSMUSP00000006898	9606	Ensembl		GMNN	protein	P
UniProtKB	O75528	TADA3	involved_in	GO:0000278	mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R0L9|ensembl:ENSMUSP00000032410	9606	Ensembl		TADA3,ADA3,TADA3L	protein	P
UniProtKB	O75528	TADA3	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R0L9|ensembl:ENSMUSP00000032410	9606	Ensembl		TADA3,ADA3,TADA3L	protein	P
UniProtKB	O75771	RAD51D	involved_in	GO:0051726	regulation of cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55230|ensembl:ENSMUSP00000018985	9606	Ensembl		RAD51D,RAD51L3	protein	P
UniProtKB	O75844	ZMPSTE24	involved_in	GO:0007346	regulation of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80W54|ensembl:ENSMUSP00000053900	9606	Ensembl		ZMPSTE24,FACE1,STE24	protein	P
UniProtKB	O75844	ZMPSTE24	involved_in	GO:1903463	regulation of mitotic cell cycle DNA replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80W54|ensembl:ENSMUSP00000053900	9606	Ensembl		ZMPSTE24,FACE1,STE24	protein	P
UniProtKB	O75925	PIAS1	involved_in	GO:0000082	G1/S transition of mitotic cell cycle	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A8I6AJT7|ensembl:ENSRNOP00000093933	9606	Ensembl		PIAS1,DDXBP1	protein	P
UniProtKB	O75935	DCTN3	involved_in	GO:0061640	cytoskeleton-dependent cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002822134|UniProtKB:O75935	9606	GO_Central		DCTN3,DCTN22	protein	P
UniProtKB	O75943	RAD17	involved_in	GO:0000077	DNA damage checkpoint signaling	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000255944|PomBase:SPAC14C4.13|SGD:S000000975|UniProtKB:O75943	9606	GO_Central		RAD17,R24L	protein	P
UniProtKB	O75956	CDK2AP2	involved_in	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002732102|UniProtKB:O75956	9606	GO_Central		CDK2AP2,DOC1R	protein	P
UniProtKB	O76039	CDKL5	involved_in	GO:0051726	regulation of cell cycle	ECO:0000366	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDKL5,STK9	protein	P
UniProtKB	O76095	JTB	involved_in	GO:0000281	mitotic cytokinesis	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002294351|UniProtKB:O76095	9606	GO_Central		JTB,HSPC222	protein	P
UniProtKB	O94901	SUN1	involved_in	GO:0007129	homologous chromosome pairing at meiosis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D666|ensembl:ENSMUSP00000056655	9606	Ensembl		SUN1,KIAA0810,UNC84A	protein	P
UniProtKB	O94901	SUN1	involved_in	GO:0070197	meiotic attachment of telomere to nuclear envelope	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D666|ensembl:ENSMUSP00000056655	9606	Ensembl		SUN1,KIAA0810,UNC84A	protein	P
UniProtKB	O94921	CDK14	involved_in	GO:0051726	regulation of cell cycle	ECO:0000364	IEA	GO_REF:0000108	GO:0004693	9606	GOC		CDK14,KIAA0834,PFTK1	protein	P
UniProtKB	O94927	HAUS5	involved_in	GO:0007098	centrosome cycle	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002408386|UniProtKB:O94927	9606	GO_Central		HAUS5,KIAA0841	protein	P
UniProtKB	O94927	HAUS5	involved_in	GO:0051225	spindle assembly	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002408386|UniProtKB:O94927	9606	GO_Central		HAUS5,KIAA0841	protein	P
UniProtKB	O94966	USP19	involved_in	GO:0090068	positive regulation of cell cycle process	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q6J1Y9	9606	UniProt		USP19,KIAA0891,ZMYND9	protein	P
UniProtKB	O94972	TRIM37	involved_in	GO:0046600	negative regulation of centriole replication	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002379609|UniProtKB:O94972	9606	GO_Central		TRIM37,KIAA0898,MUL,POB1	protein	P
UniProtKB	O94986	CEP152	involved_in	GO:0007099	centriole replication	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:A2AUM9	9606	UniProt		CEP152,KIAA0912	protein	P
UniProtKB	O94986	CEP152	involved_in	GO:0007099	centriole replication	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:2139083|PANTHER:PTN000818649|UniProtKB:O94986	9606	GO_Central		CEP152,KIAA0912	protein	P
UniProtKB	O94986	CEP152	involved_in	GO:0007099	centriole replication	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A2AUM9|ensembl:ENSMUSP00000087208	9606	Ensembl		CEP152,KIAA0912	protein	P
UniProtKB	O95067	CCNB2	involved_in	GO:0007057	spindle assembly involved in female meiosis I	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30276|ensembl:ENSMUSP00000034742	9606	Ensembl		CCNB2	protein	P
