GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GENE_PRODUCT_NAME	GENE_PRODUCT_SYNONYMS	GENE_PRODUCT_TYPE	GO ASPECT
UniProtKB	A0A075B6S2	IGKV2D-29	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 2D-29	IGKV2D-29	protein	P
UniProtKB	A0A075B6S2	IGKV2D-29	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 2D-29	IGKV2D-29	protein	P
UniProtKB	A0A075B6S2	IGKV2D-29	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 2D-29	IGKV2D-29	protein	P
UniProtKB	A0A075B6S2	IGKV2D-29	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF518	9606	TreeGrafter		Immunoglobulin kappa variable 2D-29	IGKV2D-29	protein	P
UniProtKB	A0A075B6S4	IGKV1D-17	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 1D-17	IGKV1D-17	protein	P
UniProtKB	A0A075B6S4	IGKV1D-17	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 1D-17	IGKV1D-17	protein	P
UniProtKB	A0A075B6S4	IGKV1D-17	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 1D-17	IGKV1D-17	protein	P
UniProtKB	A0A075B6S4	IGKV1D-17	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF510	9606	TreeGrafter		Immunoglobulin kappa variable 1D-17	IGKV1D-17	protein	P
UniProtKB	A0A075B6S5	IGKV1-27	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 1-27	IGKV1-27	protein	P
UniProtKB	A0A075B6S5	IGKV1-27	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 1-27	IGKV1-27	protein	P
UniProtKB	A0A075B6S5	IGKV1-27	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 1-27	IGKV1-27	protein	P
UniProtKB	A0A075B6S5	IGKV1-27	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF458	9606	TreeGrafter		Immunoglobulin kappa variable 1-27	IGKV1-27	protein	P
UniProtKB	A0A075B6S6	IGKV2D-30	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 2D-30	IGKV2D-30	protein	P
UniProtKB	A0A075B6S6	IGKV2D-30	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 2D-30	IGKV2D-30	protein	P
UniProtKB	A0A075B6S6	IGKV2D-30	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 2D-30	IGKV2D-30	protein	P
UniProtKB	A0A075B6S6	IGKV2D-30	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF475	9606	TreeGrafter		Immunoglobulin kappa variable 2D-30	IGKV2D-30	protein	P
UniProtKB	A0A075B6S9	IGKV1-37	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional immunoglobulinn kappa variable 1-37	IGKV1-37	protein	P
UniProtKB	A0A075B6S9	IGKV1-37	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional immunoglobulinn kappa variable 1-37	IGKV1-37	protein	P
UniProtKB	A0A075B6S9	IGKV1-37	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Probable non-functional immunoglobulinn kappa variable 1-37	IGKV1-37	protein	P
UniProtKB	A0A075B6S9	IGKV1-37	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF468	9606	TreeGrafter		Probable non-functional immunoglobulinn kappa variable 1-37	IGKV1-37	protein	P
UniProtKB	A0A075B6T6	TRAV12-2	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 12-2	TRAV12-2	protein	P
UniProtKB	A0A075B6T6	TRAV12-2	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 12-2	TRAV12-2	protein	P
UniProtKB	A0A075B6T7	TRAV6	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 6	TRAV6,TCRAV5S1	protein	P
UniProtKB	A0A075B6T7	TRAV6	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 6	TRAV6,TCRAV5S1	protein	P
UniProtKB	A0A075B6T8	TRAV9-1	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 9-1	TRAV9-1	protein	P
UniProtKB	A0A075B6T8	TRAV9-1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 9-1	TRAV9-1	protein	P
UniProtKB	A0A075B6U4	TRAV7	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 7	TRAV7	protein	P
UniProtKB	A0A075B6U4	TRAV7	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 7	TRAV7	protein	P
UniProtKB	A0A075B6V5	TRAV36DV7	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 36/delta variable 7	TRAV36DV7	protein	P
UniProtKB	A0A075B6V5	TRAV36DV7	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 36/delta variable 7	TRAV36DV7	protein	P
UniProtKB	A0A075B6W5	TRAV23DV6	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 23/delta variable 6	TRAV23DV6	protein	P
UniProtKB	A0A075B6W5	TRAV23DV6	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 23/delta variable 6	TRAV23DV6	protein	P
UniProtKB	A0A075B6X5	TRAV18	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 18	TRAV18	protein	P
UniProtKB	A0A075B6X5	TRAV18	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 18	TRAV18	protein	P
UniProtKB	A0A075B6Y3	TRAJ3	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha joining 3	TRAJ3	protein	P
UniProtKB	A0A075B6Y3	TRAJ3	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha joining 3	TRAJ3	protein	P
UniProtKB	A0A075B6Y9	TRAJ42	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha joining 42	TRAJ42	protein	P
UniProtKB	A0A075B6Y9	TRAJ42	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha joining 42	TRAJ42	protein	P
UniProtKB	A0A075B700	TRAJ31	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha joining 31	TRAJ31	protein	P
UniProtKB	A0A075B700	TRAJ31	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha joining 31	TRAJ31	protein	P
UniProtKB	A0A075B706	TRDJ1	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor delta joining 1	TRDJ1	protein	P
UniProtKB	A0A075B706	TRDJ1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor delta joining 1	TRDJ1	protein	P
UniProtKB	A0A087WSX0	IGLV5-45	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin lambda variable 5-45	IGLV5-45	protein	P
UniProtKB	A0A087WSX0	IGLV5-45	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin lambda variable 5-45	IGLV5-45	protein	P
UniProtKB	A0A087WSX0	IGLV5-45	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin lambda variable 5-45	IGLV5-45	protein	P
UniProtKB	A0A087WSX0	IGLV5-45	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF512	9606	TreeGrafter		Immunoglobulin lambda variable 5-45	IGLV5-45	protein	P
UniProtKB	A0A087WSY4	IGHV4-30-2	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin heavy variable 4-30-2	IGHV4-30-2	protein	P
UniProtKB	A0A087WSY4	IGHV4-30-2	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin heavy variable 4-30-2	IGHV4-30-2	protein	P
UniProtKB	A0A087WSY4	IGHV4-30-2	involved_in	GO:0016064	immunoglobulin mediated immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:96447|PANTHER:PTN001510949	9606	GO_Central		Immunoglobulin heavy variable 4-30-2	IGHV4-30-2	protein	P
UniProtKB	A0A087WSY4	IGHV4-30-2	involved_in	GO:0016064	immunoglobulin mediated immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23266:SF323	9606	TreeGrafter		Immunoglobulin heavy variable 4-30-2	IGHV4-30-2	protein	P
UniProtKB	A0A087WSY6	IGKV3D-15	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 3D-15	IGKV3D-15	protein	P
UniProtKB	A0A087WSY6	IGKV3D-15	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 3D-15	IGKV3D-15	protein	P
UniProtKB	A0A087WSY6	IGKV3D-15	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 3D-15	IGKV3D-15	protein	P
UniProtKB	A0A087WSY6	IGKV3D-15	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF331	9606	TreeGrafter		Immunoglobulin kappa variable 3D-15	IGKV3D-15	protein	P
UniProtKB	A0A087WSZ0	IGKV1D-8	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 1D-8	IGKV1D-8	protein	P
UniProtKB	A0A087WSZ0	IGKV1D-8	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 1D-8	IGKV1D-8	protein	P
UniProtKB	A0A087WSZ0	IGKV1D-8	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 1D-8	IGKV1D-8	protein	P
UniProtKB	A0A087WSZ0	IGKV1D-8	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF320	9606	TreeGrafter		Immunoglobulin kappa variable 1D-8	IGKV1D-8	protein	P
UniProtKB	A0A087WSZ9	TRAV30	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 30	TRAV30	protein	P
UniProtKB	A0A087WSZ9	TRAV30	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 30	TRAV30	protein	P
UniProtKB	A0A087WT01	TRAV27	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 27	TRAV27	protein	P
UniProtKB	A0A087WT01	TRAV27	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 27	TRAV27	protein	P
UniProtKB	A0A087WT01	TRAV27	involved_in	GO:0006955	immune response	ECO:0000270	IEP	PMID:12682246		9606	UniProt		T cell receptor alpha variable 27	TRAV27	protein	P
UniProtKB	A0A087WT02	TRAV9-2	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 9-2	TRAV9-2	protein	P
UniProtKB	A0A087WT02	TRAV9-2	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 9-2	TRAV9-2	protein	P
UniProtKB	A0A087WT03	TRAV26-1	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor alpha variable 26-1	TRAV26-1	protein	P
UniProtKB	A0A087WT03	TRAV26-1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor alpha variable 26-1	TRAV26-1	protein	P
UniProtKB	A0A087WV62	TRBV16	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor beta variable 16	TRBV16	protein	P
UniProtKB	A0A087WV62	TRBV16	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor beta variable 16	TRBV16	protein	P
UniProtKB	A0A087WW87	IGKV2-40	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 2-40	IGKV2-40	protein	P
UniProtKB	A0A087WW87	IGKV2-40	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 2-40	IGKV2-40	protein	P
UniProtKB	A0A087WW87	IGKV2-40	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 2-40	IGKV2-40	protein	P
UniProtKB	A0A087WW87	IGKV2-40	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF381	9606	TreeGrafter		Immunoglobulin kappa variable 2-40	IGKV2-40	protein	P
UniProtKB	A0A087X0K7	TRBV17	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor beta variable 17	TRBV17	protein	P
UniProtKB	A0A087X0K7	TRBV17	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor beta variable 17	TRBV17	protein	P
UniProtKB	A0A087X0M5	TRBV18	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		T cell receptor beta variable 18	TRBV18	protein	P
UniProtKB	A0A087X0M5	TRBV18	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		T cell receptor beta variable 18	TRBV18	protein	P
UniProtKB	A0A096LNP1	DEFB131B	involved_in	GO:0045087	innate immune response	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR025933	9606	InterPro		Beta-defensin 131B	DEFB131B	protein	P
UniProtKB	A0A0A0MRZ7	IGKV2D-26	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 2D-26	IGKV2D-26	protein	P
UniProtKB	A0A0A0MRZ7	IGKV2D-26	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 2D-26	IGKV2D-26	protein	P
UniProtKB	A0A0A0MRZ7	IGKV2D-26	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 2D-26	IGKV2D-26	protein	P
UniProtKB	A0A0A0MRZ7	IGKV2D-26	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF508	9606	TreeGrafter		Immunoglobulin kappa variable 2D-26	IGKV2D-26	protein	P
UniProtKB	A0A0A0MRZ8	IGKV3D-11	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin kappa variable 3D-11	IGKV3D-11	protein	P
UniProtKB	A0A0A0MRZ8	IGKV3D-11	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin kappa variable 3D-11	IGKV3D-11	protein	P
UniProtKB	A0A0A0MRZ8	IGKV3D-11	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin kappa variable 3D-11	IGKV3D-11	protein	P
UniProtKB	A0A0A0MRZ8	IGKV3D-11	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF513	9606	TreeGrafter		Immunoglobulin kappa variable 3D-11	IGKV3D-11	protein	P
UniProtKB	A0A0A0MRZ9	IGLV5-52	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin lambda variable 5-52	IGLV5-52	protein	P
UniProtKB	A0A0A0MRZ9	IGLV5-52	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin lambda variable 5-52	IGLV5-52	protein	P
UniProtKB	A0A0A0MRZ9	IGLV5-52	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Immunoglobulin lambda variable 5-52	IGLV5-52	protein	P
UniProtKB	A0A0A0MRZ9	IGLV5-52	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF164	9606	TreeGrafter		Immunoglobulin lambda variable 5-52	IGLV5-52	protein	P
UniProtKB	A0A0A0MS00	IGLV3-32	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional immunoglobulin lambda variable 3-32	IGLV3-32	protein	P
UniProtKB	A0A0A0MS00	IGLV3-32	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional immunoglobulin lambda variable 3-32	IGLV3-32	protein	P
UniProtKB	A0A0A0MS00	IGLV3-32	involved_in	GO:0006955	immune response	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98936|PANTHER:PTN000587099|UniProtKB:P01619	9606	GO_Central		Probable non-functional immunoglobulin lambda variable 3-32	IGLV3-32	protein	P
UniProtKB	A0A0A0MS00	IGLV3-32	involved_in	GO:0006955	immune response	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTHR23267:SF364	9606	TreeGrafter		Probable non-functional immunoglobulin lambda variable 3-32	IGLV3-32	protein	P
UniProtKB	A0A0A0MS01	TRGV10	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor gamma variable 10	TRGV10	protein	P
UniProtKB	A0A0A0MS01	TRGV10	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor gamma variable 10	TRGV10	protein	P
UniProtKB	A0A0A0MS02	TRGV1	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor gamma variable	TRGV1	protein	P
UniProtKB	A0A0A0MS02	TRGV1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor gamma variable	TRGV1	protein	P
UniProtKB	A0A0A0MS03	TRBV5-3	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor beta variable 5-3	TRBV5-3	protein	P
UniProtKB	A0A0A0MS03	TRBV5-3	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor beta variable 5-3	TRBV5-3	protein	P
UniProtKB	A0A0A0MS04	TRBV6-7	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor beta variable 6-7	TRBV6-7	protein	P
UniProtKB	A0A0A0MS04	TRBV6-7	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor beta variable 6-7	TRBV6-7	protein	P
UniProtKB	A0A0A0MS05	TRBV5-7	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor beta variable 5-7	TRBV5-7	protein	P
UniProtKB	A0A0A0MS05	TRBV5-7	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor beta variable 5-7	TRBV5-7	protein	P
UniProtKB	A0A0A0MS06	TRBV23-1	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Probable non-functional T cell receptor beta variable 23-1	TRBV23-1	protein	P
UniProtKB	A0A0A0MS06	TRBV23-1	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Probable non-functional T cell receptor beta variable 23-1	TRBV23-1	protein	P
UniProtKB	A0A0A0MS14	IGHV1-45	involved_in	GO:0002250	adaptive immune response	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1064	9606	UniProt		Immunoglobulin heavy variable 1-45	IGHV1-45	protein	P
UniProtKB	A0A0A0MS14	IGHV1-45	involved_in	GO:0002376	immune system process	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0391	9606	UniProt		Immunoglobulin heavy variable 1-45	IGHV1-45	protein	P
